model,asset,method,n_test,viol,pihat,TL,scaled_zone,binomial_zone
PatchTST-FM,IBGL,Selected-rolling,1260,12.0,0.0095238095238095,Green,Green,Green
PatchTST-FM,IBGL,Gate-selected-rolling,1260,12.0,0.0095238095238095,Green,Green,Green
PatchTST-FM,IBGL,Loss-gate,1260,22.0,0.0174603174603174,Yellow,Yellow,Yellow
PatchTST-FM,IBGL,Past-minimum,1260,4.0,0.0031746031746031,Green,Green,Green
PatchTST-FM,IBGL,DtACI-projected-expected,1260,22.046183127164163,0.0174969707358445,,,
PatchTST-FM,ICLN,Raw,1219,27.0,0.0221493027071369,Yellow,Yellow,Red
PatchTST-FM,ICLN,Shift-CP,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,Shift-ERM,1219,16.0,0.0131255127153404,Green,Green,Green
PatchTST-FM,ICLN,Vol-CP,1219,10.0,0.0082034454470877,Green,Green,Green
PatchTST-FM,ICLN,Vol-ERM,1219,11.0,0.0090237899917965,Green,Green,Green
PatchTST-FM,ICLN,State2-ERM,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,State4-ERM,1219,10.0,0.0082034454470877,Green,Green,Green
PatchTST-FM,ICLN,State-L1,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,State-L1-clipped,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,POT-Shift,1219,12.0,0.0098441345365053,Green,Green,Green
PatchTST-FM,ICLN,POT-Vol,1219,9.0,0.0073831009023789,Green,Green,Green
PatchTST-FM,ICLN,ACI-existing,1219,15.0,0.0123051681706316,Green,Green,Green
PatchTST-FM,ICLN,DtACI-projected-seed,1219,16.0,0.0131255127153404,Green,Green,Green
PatchTST-FM,ICLN,Rolling250,1219,12.0,0.0098441345365053,Green,Green,Green
PatchTST-FM,ICLN,Rolling500,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,Selected-rolling,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,Gate-selected-rolling,1219,13.0,0.0106644790812141,Green,Green,Green
PatchTST-FM,ICLN,Loss-gate,1219,16.0,0.0131255127153404,Green,Green,Green
PatchTST-FM,ICLN,Past-minimum,1219,12.0,0.0098441345365053,Green,Green,Green
PatchTST-FM,ICLN,DtACI-projected-expected,1219,16.136523386039126,0.0132375089303028,,,
PatchTST-FM,NIFTY,Raw,1242,13.0,0.0104669887278582,Green,Green,Green
PatchTST-FM,NIFTY,Shift-CP,1242,8.0,0.0064412238325281,Green,Green,Green
PatchTST-FM,NIFTY,Shift-ERM,1242,8.0,0.0064412238325281,Green,Green,Green
PatchTST-FM,NIFTY,Vol-CP,1242,9.0,0.0072463768115942,Green,Green,Green
PatchTST-FM,NIFTY,Vol-ERM,1242,9.0,0.0072463768115942,Green,Green,Green
PatchTST-FM,NIFTY,State2-ERM,1242,13.0,0.0104669887278582,Green,Green,Green
PatchTST-FM,NIFTY,State4-ERM,1242,14.0,0.0112721417069243,Green,Green,Green
PatchTST-FM,NIFTY,State-L1,1242,13.0,0.0104669887278582,Green,Green,Green
PatchTST-FM,NIFTY,State-L1-clipped,1242,13.0,0.0104669887278582,Green,Green,Green
PatchTST-FM,NIFTY,POT-Shift,1242,8.0,0.0064412238325281,Green,Green,Green
PatchTST-FM,NIFTY,POT-Vol,1242,8.0,0.0064412238325281,Green,Green,Green
PatchTST-FM,NIFTY,ACI-existing,1242,17.0,0.0136876006441223,Green,Green,Green
PatchTST-FM,NIFTY,DtACI-projected-seed,1242,18.0,0.0144927536231884,Green,Green,Yellow
PatchTST-FM,NIFTY,Rolling250,1242,11.0,0.0088566827697262,Green,Green,Green
PatchTST-FM,NIFTY,Rolling500,1242,12.0,0.0096618357487922,Green,Green,Green
PatchTST-FM,NIFTY,Selected-rolling,1242,12.0,0.0096618357487922,Green,Green,Green
PatchTST-FM,NIFTY,Gate-selected-rolling,1242,12.0,0.0096618357487922,Green,Green,Green
PatchTST-FM,NIFTY,Loss-gate,1242,10.0,0.0080515297906602,Green,Green,Green
PatchTST-FM,NIFTY,Past-minimum,1242,10.0,0.0080515297906602,Green,Green,Green
PatchTST-FM,NIFTY,DtACI-projected-expected,1242,17.105889569146157,0.0137728579461724,,,
PatchTST-FM,NIKKEI,Raw,1806,34.0,0.0188261351052048,Yellow,Yellow,Yellow
PatchTST-FM,NIKKEI,Shift-CP,1806,13.0,0.0071982281284606,Green,Green,Green
PatchTST-FM,NIKKEI,Shift-ERM,1806,15.0,0.0083056478405315,Green,Green,Green
PatchTST-FM,NIKKEI,Vol-CP,1806,16.0,0.0088593576965669,Green,Green,Green
PatchTST-FM,NIKKEI,Vol-ERM,1806,15.0,0.0083056478405315,Green,Green,Green
PatchTST-FM,NIKKEI,State2-ERM,1806,16.0,0.0088593576965669,Green,Green,Green
PatchTST-FM,NIKKEI,State4-ERM,1806,17.0,0.0094130675526024,Green,Green,Green
PatchTST-FM,NIKKEI,State-L1,1806,14.0,0.0077519379844961,Green,Green,Green
PatchTST-FM,NIKKEI,State-L1-clipped,1806,14.0,0.0077519379844961,Green,Green,Green
PatchTST-FM,NIKKEI,POT-Shift,1806,12.0,0.0066445182724252,Green,Green,Green
PatchTST-FM,NIKKEI,POT-Vol,1806,14.0,0.0077519379844961,Green,Green,Green
PatchTST-FM,NIKKEI,ACI-existing,1806,23.0,0.012735326688815,Green,Green,Green
PatchTST-FM,NIKKEI,DtACI-projected-seed,1806,23.0,0.012735326688815,Green,Green,Green
PatchTST-FM,NIKKEI,Rolling250,1806,16.0,0.0088593576965669,Green,Green,Green
PatchTST-FM,NIKKEI,Rolling500,1806,20.0,0.0110741971207087,Green,Green,Green
PatchTST-FM,NIKKEI,Selected-rolling,1806,20.0,0.0110741971207087,Green,Green,Green
PatchTST-FM,NIKKEI,Gate-selected-rolling,1806,20.0,0.0110741971207087,Green,Green,Green
PatchTST-FM,NIKKEI,Loss-gate,1806,34.0,0.0188261351052048,Yellow,Yellow,Yellow
PatchTST-FM,NIKKEI,Past-minimum,1806,13.0,0.0071982281284606,Green,Green,Green
PatchTST-FM,NIKKEI,DtACI-projected-expected,1806,23.664003159453483,0.0131029917826431,,,
PatchTST-FM,SP500,Raw,1858,36.0,0.0193756727664155,Yellow,Yellow,Red
PatchTST-FM,SP500,Shift-CP,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,Shift-ERM,1858,22.0,0.0118406889128094,Green,Green,Green
PatchTST-FM,SP500,Vol-CP,1858,18.0,0.0096878363832077,Green,Green,Green
PatchTST-FM,SP500,Vol-ERM,1858,23.0,0.0123789020452099,Green,Green,Green
PatchTST-FM,SP500,State2-ERM,1858,22.0,0.0118406889128094,Green,Green,Green
PatchTST-FM,SP500,State4-ERM,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,State-L1,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,State-L1-clipped,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,POT-Shift,1858,23.0,0.0123789020452099,Green,Green,Green
PatchTST-FM,SP500,POT-Vol,1858,18.0,0.0096878363832077,Green,Green,Green
PatchTST-FM,SP500,ACI-existing,1858,25.0,0.0134553283100107,Green,Green,Green
PatchTST-FM,SP500,DtACI-projected-seed,1858,24.0,0.0129171151776103,Green,Green,Green
PatchTST-FM,SP500,Rolling250,1858,24.0,0.0129171151776103,Green,Green,Green
PatchTST-FM,SP500,Rolling500,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,Selected-rolling,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,Gate-selected-rolling,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,Loss-gate,1858,24.0,0.0129171151776103,Green,Green,Green
PatchTST-FM,SP500,Past-minimum,1858,21.0,0.011302475780409,Green,Green,Green
PatchTST-FM,SP500,DtACI-projected-expected,1858,26.142147274859077,0.0140700469724752,,,
PatchTST-FM,STOXX,Raw,1532,23.0,0.0150130548302872,Green,Green,Yellow
PatchTST-FM,STOXX,Shift-CP,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,Shift-ERM,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,Vol-CP,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,Vol-ERM,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,State2-ERM,1532,10.0,0.0065274151436031,Green,Green,Green
PatchTST-FM,STOXX,State4-ERM,1532,10.0,0.0065274151436031,Green,Green,Green
PatchTST-FM,STOXX,State-L1,1532,10.0,0.0065274151436031,Green,Green,Green
PatchTST-FM,STOXX,State-L1-clipped,1532,10.0,0.0065274151436031,Green,Green,Green
PatchTST-FM,STOXX,POT-Shift,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,POT-Vol,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,ACI-existing,1532,21.0,0.0137075718015665,Green,Green,Green
PatchTST-FM,STOXX,DtACI-projected-seed,1532,19.0,0.0124020887728459,Green,Green,Green
PatchTST-FM,STOXX,Rolling250,1532,13.0,0.008485639686684,Green,Green,Green
PatchTST-FM,STOXX,Rolling500,1532,15.0,0.0097911227154047,Green,Green,Green
PatchTST-FM,STOXX,Selected-rolling,1532,13.0,0.008485639686684,Green,Green,Green
PatchTST-FM,STOXX,Gate-selected-rolling,1532,13.0,0.008485639686684,Green,Green,Green
PatchTST-FM,STOXX,Loss-gate,1532,23.0,0.0150130548302872,Green,Green,Yellow
PatchTST-FM,STOXX,Past-minimum,1532,8.0,0.0052219321148825,Green,Green,Green
PatchTST-FM,STOXX,DtACI-projected-expected,1532,17.522336622426366,0.0114375565420537,,,
PatchTST-FM,TLT,Raw,1665,21.0,0.0126126126126126,Green,Green,Green
PatchTST-FM,TLT,Shift-CP,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,Shift-ERM,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,Vol-CP,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,Vol-ERM,1665,12.0,0.0072072072072072,Green,Green,Green
PatchTST-FM,TLT,State2-ERM,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,State4-ERM,1665,11.0,0.0066066066066066,Green,Green,Green
PatchTST-FM,TLT,State-L1,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,State-L1-clipped,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,POT-Shift,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,POT-Vol,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,ACI-existing,1665,21.0,0.0126126126126126,Green,Green,Green
PatchTST-FM,TLT,DtACI-projected-seed,1665,20.0,0.012012012012012,Green,Green,Green
PatchTST-FM,TLT,Rolling250,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,Rolling500,1665,15.0,0.009009009009009,Green,Green,Green
PatchTST-FM,TLT,Selected-rolling,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,Gate-selected-rolling,1665,13.0,0.0078078078078078,Green,Green,Green
PatchTST-FM,TLT,Loss-gate,1665,21.0,0.0126126126126126,Green,Green,Green
PatchTST-FM,TLT,Past-minimum,1665,12.0,0.0072072072072072,Green,Green,Green
PatchTST-FM,TLT,DtACI-projected-expected,1665,19.585641344235775,0.0117631479544959,,,
PatchTST-FM,UNG,Raw,1309,24.0,0.0183346065699006,Yellow,Yellow,Yellow
PatchTST-FM,UNG,Shift-CP,1309,19.0,0.014514896867838,Green,Green,Yellow
PatchTST-FM,UNG,Shift-ERM,1309,19.0,0.014514896867838,Green,Green,Yellow
PatchTST-FM,UNG,Vol-CP,1309,13.0,0.0099312452253628,Green,Green,Green
PatchTST-FM,UNG,Vol-ERM,1309,12.0,0.0091673032849503,Green,Green,Green
PatchTST-FM,UNG,State2-ERM,1309,5.0,0.0038197097020626,Green,Green,Green
PatchTST-FM,UNG,State4-ERM,1309,7.0,0.0053475935828877,Green,Green,Green
PatchTST-FM,UNG,State-L1,1309,11.0,0.0084033613445378,Green,Green,Green
PatchTST-FM,UNG,State-L1-clipped,1309,10.0,0.0076394194041252,Green,Green,Green
PatchTST-FM,UNG,POT-Shift,1309,18.0,0.0137509549274255,Green,Green,Green
PatchTST-FM,UNG,POT-Vol,1309,15.0,0.0114591291061879,Green,Green,Green
PatchTST-FM,UNG,ACI-existing,1309,19.0,0.014514896867838,Green,Green,Yellow
PatchTST-FM,UNG,DtACI-projected-seed,1309,19.0,0.014514896867838,Green,Green,Yellow
PatchTST-FM,UNG,Rolling250,1309,15.0,0.0114591291061879,Green,Green,Green
PatchTST-FM,UNG,Rolling500,1309,16.0,0.0122230710466004,Green,Green,Green
PatchTST-FM,UNG,Selected-rolling,1309,15.0,0.0114591291061879,Green,Green,Green
PatchTST-FM,UNG,Gate-selected-rolling,1309,15.0,0.0114591291061879,Green,Green,Green
PatchTST-FM,UNG,Loss-gate,1309,24.0,0.0183346065699006,Yellow,Yellow,Yellow
PatchTST-FM,UNG,Past-minimum,1309,12.0,0.0091673032849503,Green,Green,Green
PatchTST-FM,UNG,DtACI-projected-expected,1309,18.14794109717254,0.0138639733362662,,,
PatchTST-FM,USDJPY,Raw,1923,42.0,0.0218408736349454,Yellow,Yellow,Red
PatchTST-FM,USDJPY,Shift-CP,1923,21.0,0.0109204368174727,Green,Green,Green
PatchTST-FM,USDJPY,Shift-ERM,1923,21.0,0.0109204368174727,Green,Green,Green
PatchTST-FM,USDJPY,Vol-CP,1923,22.0,0.0114404576183047,Green,Green,Green
PatchTST-FM,USDJPY,Vol-ERM,1923,20.0,0.0104004160166406,Green,Green,Green
PatchTST-FM,USDJPY,State2-ERM,1923,29.0,0.0150806032241289,Green,Green,Yellow
PatchTST-FM,USDJPY,State4-ERM,1923,52.0,0.0270410816432657,Yellow,Yellow,Red
PatchTST-FM,USDJPY,State-L1,1923,24.0,0.0124804992199688,Green,Green,Green
PatchTST-FM,USDJPY,State-L1-clipped,1923,23.0,0.0119604784191367,Green,Green,Green
PatchTST-FM,USDJPY,POT-Shift,1923,22.0,0.0114404576183047,Green,Green,Green
PatchTST-FM,USDJPY,POT-Vol,1923,22.0,0.0114404576183047,Green,Green,Green
PatchTST-FM,USDJPY,ACI-existing,1923,25.0,0.0130005200208008,Green,Green,Green
PatchTST-FM,USDJPY,DtACI-projected-seed,1923,26.0,0.0135205408216328,Green,Green,Green
PatchTST-FM,USDJPY,Rolling250,1923,19.0,0.0098803952158086,Green,Green,Green
PatchTST-FM,USDJPY,Rolling500,1923,29.0,0.0150806032241289,Green,Green,Yellow
PatchTST-FM,USDJPY,Selected-rolling,1923,19.0,0.0098803952158086,Green,Green,Green
PatchTST-FM,USDJPY,Gate-selected-rolling,1923,19.0,0.0098803952158086,Green,Green,Green
PatchTST-FM,USDJPY,Loss-gate,1923,42.0,0.0218408736349454,Yellow,Yellow,Red
PatchTST-FM,USDJPY,Past-minimum,1923,42.0,0.0218408736349454,Yellow,Yellow,Red
PatchTST-FM,USDJPY,DtACI-projected-expected,1923,27.672494498210593,0.0143902727499795,,,
PatchTST-FM,USO,Raw,1386,24.0,0.0173160173160173,Yellow,Yellow,Yellow
PatchTST-FM,USO,Shift-CP,1386,15.0,0.0108225108225108,Green,Green,Green
PatchTST-FM,USO,Shift-ERM,1386,15.0,0.0108225108225108,Green,Green,Green
PatchTST-FM,USO,Vol-CP,1386,14.0,0.0101010101010101,Green,Green,Green
PatchTST-FM,USO,Vol-ERM,1386,15.0,0.0108225108225108,Green,Green,Green
PatchTST-FM,USO,State2-ERM,1386,13.0,0.0093795093795093,Green,Green,Green
PatchTST-FM,USO,State4-ERM,1386,13.0,0.0093795093795093,Green,Green,Green
PatchTST-FM,USO,State-L1,1386,13.0,0.0093795093795093,Green,Green,Green
PatchTST-FM,USO,State-L1-clipped,1386,13.0,0.0093795093795093,Green,Green,Green
PatchTST-FM,USO,POT-Shift,1386,14.0,0.0101010101010101,Green,Green,Green
PatchTST-FM,USO,POT-Vol,1386,11.0,0.0079365079365079,Green,Green,Green
PatchTST-FM,USO,ACI-existing,1386,18.0,0.0129870129870129,Green,Green,Green
PatchTST-FM,USO,DtACI-projected-seed,1386,21.0,0.0151515151515151,Green,Green,Yellow
PatchTST-FM,USO,Rolling250,1386,11.0,0.0079365079365079,Green,Green,Green
PatchTST-FM,USO,Rolling500,1386,19.0,0.0137085137085137,Green,Green,Green
PatchTST-FM,USO,Selected-rolling,1386,19.0,0.0137085137085137,Green,Green,Green
PatchTST-FM,USO,Gate-selected-rolling,1386,19.0,0.0137085137085137,Green,Green,Green
PatchTST-FM,USO,Loss-gate,1386,24.0,0.0173160173160173,Yellow,Yellow,Yellow
PatchTST-FM,USO,Past-minimum,1386,16.0,0.0115440115440115,Green,Green,Green
PatchTST-FM,USO,DtACI-projected-expected,1386,21.71131214563966,0.0156647273778063,,,
Chronos-2,ASX200,Raw,1868,33.0,0.0176659528907922,Yellow,Yellow,Yellow
Chronos-2,ASX200,Shift-CP,1868,20.0,0.0107066381156316,Green,Green,Green
Chronos-2,ASX200,Shift-ERM,1868,20.0,0.0107066381156316,Green,Green,Green
Chronos-2,ASX200,Vol-CP,1868,23.0,0.0123126338329764,Green,Green,Green
Chronos-2,ASX200,Vol-ERM,1868,27.0,0.0144539614561027,Green,Green,Yellow
Chronos-2,ASX200,State2-ERM,1868,20.0,0.0107066381156316,Green,Green,Green
Chronos-2,ASX200,State4-ERM,1868,18.0,0.0096359743040685,Green,Green,Green
Chronos-2,ASX200,State-L1,1868,18.0,0.0096359743040685,Green,Green,Green
Chronos-2,ASX200,State-L1-clipped,1868,18.0,0.0096359743040685,Green,Green,Green
Chronos-2,ASX200,POT-Shift,1868,23.0,0.0123126338329764,Green,Green,Green
Chronos-2,ASX200,POT-Vol,1868,23.0,0.0123126338329764,Green,Green,Green
Chronos-2,ASX200,ACI-existing,1868,22.0,0.0117773019271948,Green,Green,Green
Chronos-2,ASX200,DtACI-projected-seed,1868,22.0,0.0117773019271948,Green,Green,Green
Chronos-2,ASX200,Rolling250,1868,14.0,0.0074946466809421,Green,Green,Green
Chronos-2,ASX200,Rolling500,1868,17.0,0.0091006423982869,Green,Green,Green
Chronos-2,ASX200,Selected-rolling,1868,14.0,0.0074946466809421,Green,Green,Green
Chronos-2,ASX200,Gate-selected-rolling,1868,14.0,0.0074946466809421,Green,Green,Green
Chronos-2,ASX200,Loss-gate,1868,33.0,0.0176659528907922,Yellow,Yellow,Yellow
Chronos-2,ASX200,Past-minimum,1868,25.0,0.0133832976445396,Green,Green,Green
Chronos-2,ASX200,DtACI-projected-expected,1868,23.01062988815962,0.0123183243512631,,,
Chronos-2,AUDUSD,Raw,1430,14.0,0.0097902097902097,Green,Green,Green
Chronos-2,AUDUSD,Shift-CP,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,Shift-ERM,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,Vol-CP,1430,10.0,0.0069930069930069,Green,Green,Green
Chronos-2,AUDUSD,Vol-ERM,1430,14.0,0.0097902097902097,Green,Green,Green
Chronos-2,AUDUSD,State2-ERM,1430,12.0,0.0083916083916083,Green,Green,Green
Chronos-2,AUDUSD,State4-ERM,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,State-L1,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,State-L1-clipped,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,POT-Shift,1430,10.0,0.0069930069930069,Green,Green,Green
Chronos-2,AUDUSD,POT-Vol,1430,10.0,0.0069930069930069,Green,Green,Green
Chronos-2,AUDUSD,ACI-existing,1430,15.0,0.0104895104895104,Green,Green,Green
Chronos-2,AUDUSD,DtACI-projected-seed,1430,14.0,0.0097902097902097,Green,Green,Green
Chronos-2,AUDUSD,Rolling250,1430,14.0,0.0097902097902097,Green,Green,Green
Chronos-2,AUDUSD,Rolling500,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,Selected-rolling,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,Gate-selected-rolling,1430,14.0,0.0097902097902097,Green,Green,Green
Chronos-2,AUDUSD,Loss-gate,1430,14.0,0.0097902097902097,Green,Green,Green
Chronos-2,AUDUSD,Past-minimum,1430,11.0,0.0076923076923076,Green,Green,Green
Chronos-2,AUDUSD,DtACI-projected-expected,1430,14.288558358982542,0.0099919988524353,,,
Chronos-2,BOVESPA,Raw,1829,28.0,0.0153089119737561,Green,Green,Yellow
Chronos-2,BOVESPA,Shift-CP,1829,19.0,0.0103881902679059,Green,Green,Green
Chronos-2,BOVESPA,Shift-ERM,1829,19.0,0.0103881902679059,Green,Green,Green
Chronos-2,BOVESPA,Vol-CP,1829,22.0,0.0120284308365226,Green,Green,Green
Chronos-2,BOVESPA,Vol-ERM,1829,24.0,0.0131219245489338,Green,Green,Green
Chronos-2,BOVESPA,State2-ERM,1829,13.0,0.0071077091306724,Green,Green,Green
Chronos-2,BOVESPA,State4-ERM,1829,13.0,0.0071077091306724,Green,Green,Green
Chronos-2,BOVESPA,State-L1,1829,19.0,0.0103881902679059,Green,Green,Green
Chronos-2,BOVESPA,State-L1-clipped,1829,19.0,0.0103881902679059,Green,Green,Green
Chronos-2,BOVESPA,POT-Shift,1829,16.0,0.0087479496992892,Green,Green,Green
Chronos-2,BOVESPA,POT-Vol,1829,21.0,0.0114816839803171,Green,Green,Green
Chronos-2,BOVESPA,ACI-existing,1829,22.0,0.0120284308365226,Green,Green,Green
Chronos-2,BOVESPA,DtACI-projected-seed,1829,24.0,0.0131219245489338,Green,Green,Green
Chronos-2,BOVESPA,Rolling250,1829,15.0,0.0082012028430836,Green,Green,Green
Chronos-2,BOVESPA,Rolling500,1829,23.0,0.0125751776927282,Green,Green,Green
Chronos-2,BOVESPA,Selected-rolling,1829,23.0,0.0125751776927282,Green,Green,Green
Chronos-2,BOVESPA,Gate-selected-rolling,1829,23.0,0.0125751776927282,Green,Green,Green
Chronos-2,BOVESPA,Loss-gate,1829,28.0,0.0153089119737561,Green,Green,Yellow
Chronos-2,BOVESPA,Past-minimum,1829,16.0,0.0087479496992892,Green,Green,Green
Chronos-2,BOVESPA,DtACI-projected-expected,1829,24.012029641040115,0.0131285017173538,,,
Chronos-2,BTC,Raw,1157,14.0,0.0121002592912705,Green,Green,Green
Chronos-2,BTC,Shift-CP,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,Shift-ERM,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,Vol-CP,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,Vol-ERM,1157,13.0,0.0112359550561797,Green,Green,Green
Chronos-2,BTC,State2-ERM,1157,6.0,0.0051858254105445,Green,Green,Green
Chronos-2,BTC,State4-ERM,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,State-L1,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,State-L1-clipped,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,POT-Shift,1157,13.0,0.0112359550561797,Green,Green,Green
Chronos-2,BTC,POT-Vol,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,ACI-existing,1157,13.0,0.0112359550561797,Green,Green,Green
Chronos-2,BTC,DtACI-projected-seed,1157,16.0,0.013828867761452,Green,Green,Green
Chronos-2,BTC,Rolling250,1157,10.0,0.0086430423509075,Green,Green,Green
Chronos-2,BTC,Rolling500,1157,13.0,0.0112359550561797,Green,Green,Green
Chronos-2,BTC,Selected-rolling,1157,13.0,0.0112359550561797,Green,Green,Green
Chronos-2,BTC,Gate-selected-rolling,1157,14.0,0.0121002592912705,Green,Green,Green
Chronos-2,BTC,Loss-gate,1157,14.0,0.0121002592912705,Green,Green,Green
Chronos-2,BTC,Past-minimum,1157,7.0,0.0060501296456352,Green,Green,Green
Chronos-2,BTC,DtACI-projected-expected,1157,15.668959852591833,0.013542748360062,,,
Chronos-2,CBU0,Raw,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,Shift-CP,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,Shift-ERM,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,Vol-CP,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,Vol-ERM,1010,14.0,0.0138613861386138,Green,Green,Green
Chronos-2,CBU0,State2-ERM,1010,16.0,0.0158415841584158,Green,Green,Yellow
Chronos-2,CBU0,State4-ERM,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,State-L1,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,State-L1-clipped,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,POT-Shift,1010,9.0,0.0089108910891089,Green,Green,Green
Chronos-2,CBU0,POT-Vol,1010,0.0,0.0,Green,Green,Green
Chronos-2,CBU0,ACI-existing,1010,11.0,0.0108910891089108,Green,Green,Green
Chronos-2,CBU0,DtACI-projected-seed,1010,11.0,0.0108910891089108,Green,Green,Green
Chronos-2,CBU0,Rolling250,1010,7.0,0.0069306930693069,Green,Green,Green
Chronos-2,CBU0,Rolling500,1010,8.0,0.0079207920792079,Green,Green,Green
Chronos-2,CBU0,Selected-rolling,1010,8.0,0.0079207920792079,Green,Green,Green
Chronos-2,CBU0,Gate-selected-rolling,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,Loss-gate,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,Past-minimum,1010,13.0,0.0128712871287128,Green,Green,Green
Chronos-2,CBU0,DtACI-projected-expected,1010,10.202757345425422,0.0101017399459657,,,
Chronos-2,DJCI,Raw,765,14.0,0.0183006535947712,Yellow,Yellow,Yellow
Chronos-2,DJCI,Shift-CP,765,9.0,0.0117647058823529,Green,Green,Green
Chronos-2,DJCI,Shift-ERM,765,9.0,0.0117647058823529,Green,Green,Green
Chronos-2,DJCI,Vol-CP,765,9.0,0.0117647058823529,Green,Green,Green
Chronos-2,DJCI,Vol-ERM,765,11.0,0.0143790849673202,Green,Green,Green
Chronos-2,DJCI,State2-ERM,765,11.0,0.0143790849673202,Green,Green,Green
Chronos-2,DJCI,State4-ERM,765,11.0,0.0143790849673202,Green,Green,Green
Chronos-2,DJCI,State-L1,765,9.0,0.0117647058823529,Green,Green,Green
